fecha,estacion,O3,NO2,PM25
2020-11-26 01:00:00,INN,40.6528778076,7.25991725922,2.89483880997
2020-11-26 02:00:00,INN,39.7360420227,7.53703689575,3.77926707268
2020-11-26 03:00:00,INN,42.3435134888,5.04948472977,3.30079102516
2020-11-26 04:00:00,INN,45.0601081848,3.25137400627,2.43700528145
2020-11-26 05:00:00,INN,47.2699241638,4.49922227859,3.74399900436
2020-11-26 06:00:00,INN,48.8603439331,4.18694543839,4.06283140182
2020-11-26 07:00:00,INN,54.3508338928,3.09189248085,7.1099023819
2020-11-26 08:00:00,INN,59.7355918884,2.830514431,10.788403511
2020-11-26 09:00:00,INN,61.1476287842,2.79000401497,10.9425230026
2020-11-26 10:00:00,INN,55.4330329895,4.04131031036,7.52834653854
2020-11-26 11:00:00,INN,48.2110710144,8.19974517822,5.81043863297
2020-11-26 12:00:00,INN,46.327911377,6.95720911026,4.51275396347
2020-11-26 13:00:00,INN,48.2066879272,4.38311338425,4.48257350922
2020-11-26 14:00:00,INN,50.0216331482,3.89371061325,4.90648984909
2020-11-26 15:00:00,INN,53.2468986511,2.20520591736,2.98344230652
2020-11-26 16:00:00,INN,56.4883880615,1.94762301445,2.13552117348
2020-11-26 17:00:00,INN,58.780960083,2.95964312553,2.21374559402
2020-11-26 18:00:00,INN,58.8534011841,7.30221033096,3.14960932732
2020-11-26 19:00:00,INN,65.8066558838,10.5123577118,5.30428314209
2020-11-26 20:00:00,INN,88.6536331177,10.0786886215,10.2831945419
2020-11-26 21:00:00,INN,92.1883239746,8.22471523285,10.2476711273
2020-11-26 22:00:00,INN,80.7106246948,10.1802148819,8.44309139252
2020-11-26 23:00:00,INN,62.0331459045,17.0097541809,5.55921459198
2020-11-27 00:00:00,INN,49.6239852905,20.0859851837,4.7988910675
2020-11-27 01:00:00,INN,42.4146308899,18.1537895203,7.56359004974
2020-11-27 02:00:00,INN,40.7044143677,9.32758331299,4.299243927
2020-11-27 03:00:00,INN,35.8962554932,11.2684812546,4.6451625824
2020-11-27 04:00:00,INN,38.5314750671,11.1815500259,5.79309558868
2020-11-27 05:00:00,INN,44.1471939087,7.73219585419,5.56269693375
2020-11-25 06:00:00,IZT,0.403345316648,45.4081878662,18.0593414307
2020-11-25 07:00:00,IZT,1.30402970314,42.7274894714,17.7511863708
2020-11-25 08:00:00,IZT,2.1442835331,40.1759300232,16.7247943878
2020-11-25 09:00:00,IZT,1.27201282978,39.4242172241,18.4823074341
2020-11-25 10:00:00,IZT,0.197659835219,39.9058609009,21.1609115601
2020-11-25 11:00:00,IZT,0.0192831009626,42.740272522,25.3673267365
2020-11-25 12:00:00,IZT,0.000145415353472,50.4715156555,37.3833885193
2020-11-25 13:00:00,IZT,0.950898647308,61.1421356201,48.6729812622
2020-11-25 14:00:00,IZT,5.64529275894,65.2839584351,43.8369789124
2020-11-25 15:00:00,IZT,14.9800252914,52.6157112122,26.8709392548
2020-11-25 16:00:00,IZT,24.1817092896,43.2985191345,15.5198402405
2020-11-25 17:00:00,IZT,37.3060531616,39.7668113708,13.3505945206
2020-11-25 18:00:00,IZT,52.7693862915,25.5588436127,13.0228624344
2020-11-25 19:00:00,IZT,52.3819618225,17.8853721619,8.97400379181
2020-11-25 20:00:00,IZT,51.6849937439,16.1702785492,7.02213573456
2020-11-25 21:00:00,IZT,49.3110542297,16.6248531342,6.34822225571
2020-11-25 22:00:00,IZT,40.5950584412,20.5774822235,4.99161815643
2020-11-25 23:00:00,IZT,23.1111564636,35.0936660767,4.76960277557
2020-11-26 00:00:00,IZT,6.60266876221,50.0976905823,6.55381393433
2020-11-26 01:00:00,IZT,0.71652418375,54.468662262,7.53103733063
2020-11-26 02:00:00,IZT,0.508207023144,51.7682418823,11.8662605286
2020-11-26 03:00:00,IZT,0.112748913467,47.7982330322,13.0139551163
2020-11-26 04:00:00,IZT,0.580027401447,45.3024177551,10.6122303009
2020-11-26 05:00:00,IZT,5.25267648697,39.6563682556,8.76421928406
2020-11-26 06:00:00,IZT,12.7256584167,31.3808288574,7.97672271729
2020-11-26 07:00:00,IZT,16.2001590729,26.8403491974,8.62058639526
2020-11-26 08:00:00,IZT,14.9957675934,26.7012710571,9.67420291901
2020-11-26 09:00:00,IZT,12.2899675369,28.4757156372,11.2075500488
2020-11-26 10:00:00,IZT,8.41627311707,31.5172195435,12.5697984695
2020-11-26 11:00:00,IZT,1.53237092495,40.160610199,13.8349752426
2020-11-26 12:00:00,IZT,0.0324118733406,45.7032661438,20.1625537872
2020-11-26 13:00:00,IZT,1.56205105782,50.9551734924,31.0639743805
2020-11-26 14:00:00,IZT,7.36394309998,51.8828735352,35.3821487427
2020-11-26 15:00:00,IZT,15.5661277771,48.3050346375,32.8290901184
2020-11-26 16:00:00,IZT,28.1457195282,42.587978363,24.6395606995
2020-11-26 17:00:00,IZT,42.6952857971,46.8286361694,24.1678409576
2020-11-26 18:00:00,IZT,61.7397003174,48.629108429,37.0330505371
2020-11-26 19:00:00,IZT,63.0666694641,27.6163082123,15.8147659302
2020-11-26 20:00:00,IZT,58.38697052,21.4523677826,6.85889482498
2020-11-26 21:00:00,IZT,50.5301628113,17.5808181763,5.24779129028
2020-11-26 22:00:00,IZT,37.3373146057,21.8151302338,4.89415359497
2020-11-26 23:00:00,IZT,24.5273456573,34.0206565857,4.91831827164
2020-11-27 00:00:00,IZT,13.1992712021,43.8146705627,5.92812395096
2020-11-27 01:00:00,IZT,11.6310081482,79.1098556519,23.2705249786
2020-11-27 02:00:00,IZT,1.60448372364,92.486618042,26.9098911285
2020-11-27 03:00:00,IZT,0.0153379421681,86.228263855,26.8180942535
2020-11-27 04:00:00,IZT,0.013901155442,49.4232254028,15.543255806
2020-11-27 05:00:00,IZT,0.816520571709,45.8378486633,11.1367330551
2020-11-25 06:00:00,LLA,31.8548374176,8.86528015137,4.15339756012
2020-11-25 07:00:00,LLA,26.499666214,13.5668907166,6.78883647919
2020-11-25 08:00:00,LLA,25.3630962372,14.5088968277,7.67267990112
2020-11-25 09:00:00,LLA,25.9233379364,13.8222904205,8.68785476685
2020-11-25 10:00:00,LLA,21.6701946259,18.0446643829,11.9166030884
2020-11-25 11:00:00,LLA,14.8975172043,25.4632873535,12.8061943054
2020-11-25 12:00:00,LLA,4.94619417191,35.397064209,13.7511672974
2020-11-25 13:00:00,LLA,4.53588008881,38.0613822937,17.8742351532
2020-11-25 14:00:00,LLA,14.0063610077,39.3829803467,22.3713359833
2020-11-25 15:00:00,LLA,31.196937561,25.0632762909,10.835729599
2020-11-25 16:00:00,LLA,40.3518600464,16.4918708801,5.85107851028
2020-11-25 17:00:00,LLA,47.8772277832,9.39229202271,3.71597337723
2020-11-25 18:00:00,LLA,51.265083313,5.99891996384,2.46262359619
2020-11-25 19:00:00,LLA,51.3873291016,5.04311037064,2.0398311615
2020-11-25 20:00:00,LLA,50.6576576233,5.65530395508,2.03313970566
2020-11-25 21:00:00,LLA,51.3808708191,6.47108793259,2.56217050552
2020-11-25 22:00:00,LLA,48.0727500916,8.04384040833,2.66039061546
2020-11-25 23:00:00,LLA,42.3057899475,13.5056028366,3.83227729797
2020-11-26 00:00:00,LLA,28.4520263672,24.4435710907,5.54756355286
2020-11-26 01:00:00,LLA,19.4170703888,29.7367458344,6.21810436249
2020-11-26 02:00:00,LLA,27.4264984131,19.9085960388,5.19198465347
2020-11-26 03:00:00,LLA,30.8731784821,15.0434780121,4.6628241539
2020-11-26 04:00:00,LLA,26.9605674744,16.214597702,5.26620292664
2020-11-26 05:00:00,LLA,26.2573490143,16.5029296875,5.15333127975
2020-11-26 06:00:00,LLA,29.0005111694,13.1871185303,4.59690761566
2020-11-26 07:00:00,LLA,23.4851894379,17.5883331299,6.40161180496
2020-11-26 08:00:00,LLA,15.2638216019,25.0046958923,8.54779911041
2020-11-26 09:00:00,LLA,9.23297214508,29.9039115906,11.8067331314
2020-11-26 10:00:00,LLA,3.84330773354,34.56873703,12.6291017532
2020-11-26 11:00:00,LLA,0.262733250856,38.9492912292,13.8673152924
2020-11-26 12:00:00,LLA,0.0409227646887,40.6286239624,15.9801025391
2020-11-26 13:00:00,LLA,3.55619716644,39.8290023804,19.8269844055
2020-11-26 14:00:00,LLA,16.8456687927,35.078453064,21.0504188538
2020-11-26 15:00:00,LLA,32.7238578796,24.5956935883,15.4744510651
2020-11-26 16:00:00,LLA,47.8101463318,16.4576320648,8.77830982208
2020-11-26 17:00:00,LLA,53.9702682495,14.1097354889,7.53505134583
2020-11-26 18:00:00,LLA,58.8125343323,8.64437675476,7.0454249382
2020-11-26 19:00:00,LLA,57.00233078,6.022585392,3.85857057571
2020-11-26 20:00:00,LLA,52.1962623596,5.41279840469,2.22655963898
2020-11-26 21:00:00,LLA,50.8557891846,6.68777275085,2.45956039429
2020-11-26 22:00:00,LLA,48.1810951233,8.06222724915,2.37496614456
2020-11-26 23:00:00,LLA,44.191242218,11.2982063293,2.68246197701
2020-11-27 00:00:00,LLA,30.3627243042,22.3220005035,5.36395359039
2020-11-27 01:00:00,LLA,37.5023117065,15.5410928726,4.7816400528
2020-11-27 02:00:00,LLA,33.9796714783,35.9686775208,11.6427087784
2020-11-27 03:00:00,LLA,12.279715538,53.5941047668,13.947889328
2020-11-27 04:00:00,LLA,14.057636261,37.8608436584,11.1589345932
2020-11-27 05:00:00,LLA,25.3039169312,27.7167549133,11.3597593307
2020-11-25 06:00:00,LPR,35.0821151733,7.02769994736,4.2835483551
2020-11-25 07:00:00,LPR,34.388343811,7.0458240509,4.09481668472
2020-11-25 08:00:00,LPR,29.6533184052,11.6493339539,5.38280820847
2020-11-25 09:00:00,LPR,27.2877311707,14.3757190704,7.88119602203
2020-11-25 10:00:00,LPR,27.9344005585,14.5459499359,10.2916631699
2020-11-25 11:00:00,LPR,17.6764068604,24.8423366547,12.3930568695
2020-11-25 12:00:00,LPR,0.473596185446,43.2821578979,20.8412971497
2020-11-25 13:00:00,LPR,1.81799793243,46.9919662476,28.5186138153
2020-11-25 14:00:00,LPR,8.60557174683,57.7647361755,34.5917015076
2020-11-25 15:00:00,LPR,20.8150100708,55.1110572815,29.0605392456
2020-11-25 16:00:00,LPR,38.2308311462,42.9581794739,19.4497356415
2020-11-25 17:00:00,LPR,54.0686836243,8.73446369171,4.08345079422
2020-11-25 18:00:00,LPR,55.1529884338,3.84555053711,2.37124156952
2020-11-25 19:00:00,LPR,56.4144515991,3.18466448784,2.20023798943
2020-11-25 20:00:00,LPR,54.3354187012,3.1743221283,2.07910132408
2020-11-25 21:00:00,LPR,54.4485473633,3.27540445328,2.11911559105
2020-11-25 22:00:00,LPR,54.7724151611,3.65475344658,2.34217810631
2020-11-25 23:00:00,LPR,49.9890861511,5.69291973114,2.92950296402
2020-11-26 00:00:00,LPR,44.3703918457,8.70187568665,4.01696920395
2020-11-26 01:00:00,LPR,35.9038047791,12.4220685959,4.41728401184
2020-11-26 02:00:00,LPR,33.5692558289,13.3719186783,4.62257051468
2020-11-26 03:00:00,LPR,18.9905509949,25.6865940094,7.65300369263
2020-11-26 04:00:00,LPR,20.7355861664,22.3453960419,6.80443096161
2020-11-26 05:00:00,LPR,26.2154254913,18.2539844513,6.0628080368
2020-11-26 06:00:00,LPR,21.8268966675,21.5352363586,6.86993455887
2020-11-26 07:00:00,LPR,12.84582901,29.2441272736,8.20875740051
2020-11-26 08:00:00,LPR,4.91322231293,36.2655944824,9.58544254303
2020-11-26 09:00:00,LPR,4.96436309814,35.2980155945,9.76722145081
2020-11-26 10:00:00,LPR,0.55159175396,40.5472068787,10.5380249023
2020-11-26 11:00:00,LPR,0.0811221078038,41.0709190369,13.1922874451
2020-11-26 12:00:00,LPR,0.00425097206607,42.1739082336,18.7305679321
2020-11-26 13:00:00,LPR,2.49082660675,42.5951080322,21.6297893524
2020-11-26 14:00:00,LPR,9.37118625641,49.5769271851,29.9159679413
2020-11-26 15:00:00,LPR,19.4376525879,57.0775413513,33.4832229614
2020-11-26 16:00:00,LPR,39.5767860413,49.2291870117,26.8630599976
2020-11-26 17:00:00,LPR,64.9656829834,17.8706359863,9.7885427475
2020-11-26 18:00:00,LPR,61.5314407349,5.76090574265,5.63453960419
2020-11-26 19:00:00,LPR,62.8263282776,4.24175071716,4.65876913071
2020-11-26 20:00:00,LPR,59.4977722168,3.74201321602,3.1549270153
2020-11-26 21:00:00,LPR,55.7777900696,4.37909126282,2.76092481613
2020-11-26 22:00:00,LPR,53.8389358521,4.53194856644,2.57767939568
2020-11-26 23:00:00,LPR,48.1884078979,7.72322702408,2.72834706306
2020-11-27 00:00:00,LPR,38.3900032043,15.487909317,4.59419775009
2020-11-27 01:00:00,LPR,27.4659938812,23.138086319,6.3076210022
2020-11-27 02:00:00,LPR,42.0174369812,24.1120548248,10.3760566711
2020-11-27 03:00:00,LPR,40.600151062,29.8905067444,13.1152877808
2020-11-27 04:00:00,LPR,39.7661018372,29.2154941559,14.8915328979
2020-11-27 05:00:00,LPR,34.5987472534,31.5046424866,16.2418174744
2020-11-25 06:00:00,MER,1.31738114357,43.2409706116,18.8664875031
2020-11-25 07:00:00,MER,6.72569322586,35.3621635437,16.7968177795
2020-11-25 08:00:00,MER,5.4255604744,35.764339447,17.6500015259
2020-11-25 09:00:00,MER,2.15068435669,37.2548294067,17.9948787689
2020-11-25 10:00:00,MER,0.189024314284,38.6561965942,20.5195999146
2020-11-25 11:00:00,MER,0.0132051259279,41.5454978943,26.5424022675
2020-11-25 12:00:00,MER,7.2096423537e-05,49.9010696411,37.3918991089
2020-11-25 13:00:00,MER,1.06903111935,57.3338737488,43.4225616455
2020-11-25 14:00:00,MER,5.76247882843,62.554397583,41.4072341919
2020-11-25 15:00:00,MER,15.7834367752,52.6079902649,27.5506649017
2020-11-25 16:00:00,MER,28.1120910645,42.6928062439,16.1374988556
2020-11-25 17:00:00,MER,46.0444984436,36.5747032166,12.5695981979
2020-11-25 18:00:00,MER,54.5409088135,17.7089004517,8.10846614838
2020-11-25 19:00:00,MER,54.3774757385,12.6465959549,5.9996380806
2020-11-25 20:00:00,MER,54.5455284119,10.9174470901,4.62613248825
2020-11-25 21:00:00,MER,50.3889007568,13.9534463882,5.11798334122
2020-11-25 22:00:00,MER,42.4393424988,18.0122203827,4.49535417557
2020-11-25 23:00:00,MER,31.2394237518,26.1775875092,4.66325330734
2020-11-26 00:00:00,MER,16.6557064056,37.8538246155,6.59094762802
2020-11-26 01:00:00,MER,8.18738651276,43.2730064392,7.3342757225
2020-11-26 02:00:00,MER,1.70660161972,49.588306427,11.1107158661
2020-11-26 03:00:00,MER,0.0659757480025,48.2809066772,14.5176811218
2020-11-26 04:00:00,MER,2.17943406105,43.1354064941,10.4059858322
2020-11-26 05:00:00,MER,8.05473327637,36.2988014221,8.45650196075
2020-11-26 06:00:00,MER,14.3251686096,28.7554645538,7.98503112793
2020-11-26 07:00:00,MER,17.15483284,25.1157608032,9.42285823822
2020-11-26 08:00:00,MER,15.8458690643,25.6115684509,10.7099313736
2020-11-26 09:00:00,MER,13.4225940704,26.8260211945,11.6420621872
2020-11-26 10:00:00,MER,4.11820363998,35.3127822876,14.7652292252
2020-11-26 11:00:00,MER,0.402816385031,41.2671279907,16.9849872589
2020-11-26 12:00:00,MER,0.0150907654315,45.3443107605,21.9273586273
2020-11-26 13:00:00,MER,1.62863993645,49.9196891785,32.8268280029
2020-11-26 14:00:00,MER,7.77777671814,53.4991073608,38.4536361694
2020-11-26 15:00:00,MER,17.7969436646,49.6106872559,34.0523986816
2020-11-26 16:00:00,MER,32.4543228149,43.5403938293,25.257610321
2020-11-26 17:00:00,MER,49.130191803,51.7087783813,27.7227039337
2020-11-26 18:00:00,MER,67.475151062,36.0861625671,27.9873828888
2020-11-26 19:00:00,MER,62.0015106201,19.7281303406,9.83893013
2020-11-26 20:00:00,MER,60.3301315308,14.9735136032,5.14893436432
2020-11-26 21:00:00,MER,50.2096672058,13.2153997421,4.20128393173
2020-11-26 22:00:00,MER,41.2179450989,17.0673179626,3.74646496773
2020-11-26 23:00:00,MER,27.3317508698,31.1502761841,5.0245847702
2020-11-27 00:00:00,MER,6.99139595032,51.2669639587,6.34612703323
2020-11-27 01:00:00,MER,2.12224531174,90.0241012573,19.1492557526
2020-11-27 02:00:00,MER,0.138447716832,98.9984359741,23.4637584686
2020-11-27 03:00:00,MER,0.15166477859,81.4657897949,23.6448326111
2020-11-27 04:00:00,MER,0.112206377089,47.9309768677,15.091219902
2020-11-27 05:00:00,MER,2.64144420624,44.5881233215,12.0954647064
2020-11-25 06:00:00,MGH,23.4354801178,21.2147197723,9.85170650482
2020-11-25 07:00:00,MGH,35.9445419312,8.41007328033,6.6694188118
2020-11-25 08:00:00,MGH,39.2315483093,5.13564062119,5.99167346954
2020-11-25 09:00:00,MGH,38.9942474365,4.83678197861,5.49316310883
2020-11-25 10:00:00,MGH,36.7689819336,6.61342573166,5.12122964859
2020-11-25 11:00:00,MGH,27.064332962,16.0154762268,5.67093420029
2020-11-25 12:00:00,MGH,15.2254247665,28.3501262665,6.9867348671
2020-11-25 13:00:00,MGH,10.8505382538,33.2426147461,9.13387680054
2020-11-25 14:00:00,MGH,17.6660118103,32.6752471924,12.5321874619
2020-11-25 15:00:00,MGH,24.779045105,30.6380748749,11.4578609467
2020-11-25 16:00:00,MGH,34.7913589478,22.5686626434,7.75898551941
2020-11-25 17:00:00,MGH,47.1866264343,25.3590049744,12.3598842621
2020-11-25 18:00:00,MGH,65.4581375122,26.379442215,17.1918525696
2020-11-25 19:00:00,MGH,78.0105819702,15.9710512161,16.5824623108
2020-11-25 20:00:00,MGH,69.7715988159,9.93819618225,9.4040555954
2020-11-25 21:00:00,MGH,60.368522644,10.6685466766,7.24172592163
2020-11-25 22:00:00,MGH,52.0780143738,9.6966714859,4.52738142014
2020-11-25 23:00:00,MGH,43.3811225891,14.9954586029,4.19442415237
2020-11-26 00:00:00,MGH,29.1227455139,26.8700294495,6.22862911224
2020-11-26 01:00:00,MGH,9.66570091248,42.7901916504,8.92064762115
2020-11-26 02:00:00,MGH,10.443614006,34.9344406128,7.25849485397
2020-11-26 03:00:00,MGH,18.0552616119,26.0083007812,6.07526683807
2020-11-26 04:00:00,MGH,21.7169780731,22.9388332367,5.46250152588
2020-11-26 05:00:00,MGH,26.1372795105,18.4266662598,4.73384094238
2020-11-26 06:00:00,MGH,30.7427196503,13.2441158295,4.09222888947
2020-11-26 07:00:00,MGH,27.174659729,15.7822351456,4.99009609222
2020-11-26 08:00:00,MGH,25.3943653107,16.629524231,5.69643783569
2020-11-26 09:00:00,MGH,24.6392879486,16.461151123,6.44846439362
2020-11-26 10:00:00,MGH,23.5360736847,16.9622058868,7.21749782562
2020-11-26 11:00:00,MGH,23.5457305908,18.013381958,6.84690523148
2020-11-26 12:00:00,MGH,10.2722291946,32.6755104065,8.33717250824
2020-11-26 13:00:00,MGH,3.02231287956,44.8165740967,15.9551153183
2020-11-26 14:00:00,MGH,9.5914850235,47.7484016418,21.4692840576
2020-11-26 15:00:00,MGH,20.5113677979,41.3422203064,16.2920837402
2020-11-26 16:00:00,MGH,32.4543457031,35.4905815125,12.7487983704
2020-11-26 17:00:00,MGH,47.4582328796,24.9492015839,10.3686008453
2020-11-26 18:00:00,MGH,71.5320587158,23.5776309967,23.531419754
2020-11-26 19:00:00,MGH,91.9407958984,15.4234428406,22.6766147614
2020-11-26 20:00:00,MGH,84.1715011597,10.8595113754,10.0911836624
2020-11-26 21:00:00,MGH,72.7233352661,9.28193473816,5.6170501709
2020-11-26 22:00:00,MGH,58.7180137634,12.5044031143,4.85716342926
2020-11-26 23:00:00,MGH,46.0030517578,16.5816440582,4.88715791702
2020-11-27 00:00:00,MGH,35.6499938965,22.4855804443,4.73433208466
2020-11-27 01:00:00,MGH,4.97803783417,49.5593299866,11.3137369156
2020-11-27 02:00:00,MGH,3.35528612137,45.613658905,9.4630613327
2020-11-27 03:00:00,MGH,16.1775836945,30.4421710968,6.93966913223
2020-11-27 04:00:00,MGH,20.5108718872,24.6145038605,6.04678201675
2020-11-27 05:00:00,MGH,23.8403873444,20.49193573,5.80519580841
2020-11-25 06:00:00,MON,41.2994537354,9.82058429718,10.6089000702
2020-11-25 07:00:00,MON,38.7881736755,12.7331953049,12.5900993347
2020-11-25 08:00:00,MON,16.8429088593,31.0979270935,15.4397573471
2020-11-25 09:00:00,MON,15.5972728729,30.0822887421,14.2855052948
2020-11-25 10:00:00,MON,32.1988639832,12.3016872406,11.5159282684
2020-11-25 11:00:00,MON,26.523399353,17.3253860474,13.2304391861
2020-11-25 12:00:00,MON,13.9280080795,28.7555618286,13.1634206772
2020-11-25 13:00:00,MON,12.5419368744,30.0734214783,13.5852804184
2020-11-25 14:00:00,MON,20.3854694366,22.332529068,15.4528169632
2020-11-25 15:00:00,MON,35.8055953979,8.89986133575,5.91796302795
2020-11-25 16:00:00,MON,44.0195579529,3.99058461189,2.68247437477
2020-11-25 17:00:00,MON,49.6835174561,1.45236814022,1.5559476614
2020-11-25 18:00:00,MON,51.8027000427,1.1267875433,1.37121558189
2020-11-25 19:00:00,MON,51.7456245422,1.07514071465,1.18074405193
2020-11-25 20:00:00,MON,51.4589080811,1.14811897278,1.26060140133
2020-11-25 21:00:00,MON,50.9184570312,1.53426492214,1.52656471729
2020-11-25 22:00:00,MON,50.1891326904,2.46782827377,1.71718800068
2020-11-25 23:00:00,MON,47.2239570618,3.97367596626,2.06810879707
2020-11-26 00:00:00,MON,42.1272888184,6.27743148804,2.62054157257
2020-11-26 01:00:00,MON,38.1675071716,8.59012126923,3.62390089035
2020-11-26 02:00:00,MON,31.3325481415,16.0147590637,4.80798625946
2020-11-26 03:00:00,MON,20.4461021423,25.9688663483,6.11878395081
2020-11-26 04:00:00,MON,25.2416324615,19.0982017517,5.05748414993
2020-11-26 05:00:00,MON,22.6375637054,20.6919326782,5.64967679977
2020-11-26 06:00:00,MON,6.40026807785,37.0828361511,7.91393613815
2020-11-26 07:00:00,MON,7.03814220428,34.9491577148,7.99339437485
2020-11-26 08:00:00,MON,2.75495171547,40.6160850525,10.4173297882
2020-11-26 09:00:00,MON,11.768661499,30.828250885,8.42297077179
2020-11-26 10:00:00,MON,12.0191450119,29.1404838562,10.1065282822
2020-11-26 11:00:00,MON,4.77124071121,35.0598335266,12.2500429153
2020-11-26 12:00:00,MON,0.109061911702,38.7862892151,15.2879743576
2020-11-26 13:00:00,MON,3.71986985207,37.5545463562,18.9787712097
2020-11-26 14:00:00,MON,14.7580738068,35.1648750305,23.7180576324
2020-11-26 15:00:00,MON,27.8264160156,25.9040699005,22.0433616638
2020-11-26 16:00:00,MON,40.6978416443,16.0813407898,14.2110404968
2020-11-26 17:00:00,MON,49.9843406677,11.6472148895,8.52806282043
2020-11-26 18:00:00,MON,58.0314064026,7.82105875015,5.75497150421
2020-11-26 19:00:00,MON,58.4216880798,2.07819604874,2.48574471474
2020-11-26 20:00:00,MON,54.0546112061,1.2878049612,1.47500050068
2020-11-26 21:00:00,MON,53.4139709473,1.58788430691,1.64540505409
2020-11-26 22:00:00,MON,51.0668792725,2.93597579002,1.97281718254
2020-11-26 23:00:00,MON,45.1252822876,6.69320631027,2.45785045624
2020-11-27 00:00:00,MON,67.4873733521,15.3945980072,11.203166008
2020-11-27 01:00:00,MON,73.5535430908,13.4025506973,14.9239931107
2020-11-27 02:00:00,MON,74.7974243164,10.5236740112,13.695555687
2020-11-27 03:00:00,MON,67.8322906494,10.6653318405,11.672082901
2020-11-27 04:00:00,MON,58.4614181519,9.18689537048,8.71549892426
2020-11-27 05:00:00,MON,53.987159729,6.30762338638,6.50277709961
2020-11-25 06:00:00,MPA,17.0292415619,28.9134483337,13.0916147232
2020-11-25 07:00:00,MPA,22.5996608734,21.049659729,13.6167106628
2020-11-25 08:00:00,MPA,28.4966106415,13.5454616547,11.6379556656
2020-11-25 09:00:00,MPA,33.4072532654,8.3423948288,9.49680233002
2020-11-25 10:00:00,MPA,35.2118530273,6.82728433609,7.6951713562
2020-11-25 11:00:00,MPA,35.3377227783,7.3742480278,6.87520647049
2020-11-25 12:00:00,MPA,33.4149131775,10.0247154236,8.04677009583
2020-11-25 13:00:00,MPA,32.4366378784,10.5374698639,8.87725734711
2020-11-25 14:00:00,MPA,35.0592842102,7.99067783356,8.37967967987
2020-11-25 15:00:00,MPA,41.2814254761,5.37767887115,4.8739900589
2020-11-25 16:00:00,MPA,45.6266021729,5.62087678909,3.81031084061
2020-11-25 17:00:00,MPA,48.3953819275,14.4902095795,6.00993824005
2020-11-25 18:00:00,MPA,51.2579040527,18.8234901428,6.13869333267
2020-11-25 19:00:00,MPA,61.9119644165,9.66198444366,4.15296411514
2020-11-25 20:00:00,MPA,67.4077606201,7.06793642044,3.9571378231
2020-11-25 21:00:00,MPA,64.8877792358,8.56159305573,6.40397644043
2020-11-25 22:00:00,MPA,56.6033859253,6.17945814133,3.63416981697
2020-11-25 23:00:00,MPA,44.3221511841,9.3213634491,4.42863941193
2020-11-26 00:00:00,MPA,35.1720581055,15.5427761078,5.69753456116
2020-11-26 01:00:00,MPA,36.375289917,13.6303482056,5.48749685287
2020-11-26 02:00:00,MPA,13.6673593521,35.5113830566,6.41980075836
2020-11-26 03:00:00,MPA,15.7875013351,31.2486896515,6.7608423233
2020-11-26 04:00:00,MPA,28.87159729,15.8062953949,5.39589118958
2020-11-26 05:00:00,MPA,29.013841629,15.2431659698,5.33165979385
2020-11-26 06:00:00,MPA,22.2137889862,21.1835365295,6.75050354004
2020-11-26 07:00:00,MPA,23.0869274139,19.2953796387,7.4381108284
2020-11-26 08:00:00,MPA,28.7268924713,15.1697969437,8.82338905334
2020-11-26 09:00:00,MPA,39.7201805115,11.2154045105,10.6382808685
2020-11-26 10:00:00,MPA,50.4799308777,7.73603725433,11.6365394592
2020-11-26 11:00:00,MPA,53.3677177429,8.57909011841,12.9188966751
2020-11-26 12:00:00,MPA,40.6895179749,14.8661031723,14.8271512985
2020-11-26 13:00:00,MPA,39.8002738953,15.3011722565,15.6528501511
2020-11-26 14:00:00,MPA,35.1721954346,15.7382001877,17.0716571808
2020-11-26 15:00:00,MPA,44.0775947571,12.3240604401,13.2519159317
2020-11-26 16:00:00,MPA,50.7436218262,9.31211662292,7.30759906769
2020-11-26 17:00:00,MPA,54.7958564758,10.878452301,5.99100923538
2020-11-26 18:00:00,MPA,60.3867683411,14.7527513504,7.28391456604
2020-11-26 19:00:00,MPA,70.1349639893,20.9100952148,14.1459903717
2020-11-26 20:00:00,MPA,73.3001785278,21.0765247345,21.0170211792
2020-11-26 21:00:00,MPA,82.7395935059,8.26409053802,15.2965688705
2020-11-26 22:00:00,MPA,78.793548584,5.91444206238,11.2806396484
2020-11-26 23:00:00,MPA,67.7073822021,13.1126823425,14.8124723434
2020-11-27 00:00:00,MPA,62.426990509,10.8925790787,6.91047286987
2020-11-27 01:00:00,MPA,56.6085166931,9.6275100708,4.10000085831
2020-11-27 02:00:00,MPA,64.5907745361,7.7544631958,5.90909481049
2020-11-27 03:00:00,MPA,66.4868545532,3.92351531982,5.17083454132
2020-11-27 04:00:00,MPA,60.5166435242,4.34718179703,4.84718418121
2020-11-27 05:00:00,MPA,56.923828125,4.18320655823,5.12885141373
2020-11-25 06:00:00,NEZ,0.000797060027253,49.8760566711,19.0435447693
2020-11-25 07:00:00,NEZ,1.94943130016,42.04063797,15.3908138275
2020-11-25 08:00:00,NEZ,10.7831697464,33.1125106812,14.6841878891
2020-11-25 09:00:00,NEZ,7.55114364624,34.1649932861,16.0108108521
2020-11-25 10:00:00,NEZ,2.78464770317,38.5816841125,17.9361953735
2020-11-25 11:00:00,NEZ,0.038251567632,43.0292129517,22.6411361694
2020-11-25 12:00:00,NEZ,1.93077830772e-05,46.7290916443,32.3881835938
